id,question_id,question_field,option_order,option_name,option_label,option_label_es,option_text,option_text_es,option_value,option_datatype,option_textdata_size,option_textdata_type,option_label_link,option_help_bubble,option_help_bubble_es,option_help_parenting,option_help_parenting_es,option_help_legal,option_help_legal_es,option_help_code,option_help_code_es,option_label_pt,option_text_pt,option_show_label
14395,2919,Gender,0,male,male,,,,male,,0,text,,,,,,,,,,,,0
14396,2919,Gender,1,female,female,,,,female,,0,text,,,,,,,,,,,,0
14397,2920,dup_Color,1,dark,dark,,,,dark,,0,text,,,,,,,,,,,,0
14398,2920,dup_Color,2,mediumDark,medium dark,,,,mediumDark,,0,text,,,,,,,,,,,,0
14399,2920,dup_Color,0,veryDark,very dark,,,,veryDark,,0,text,,,,,,,,,,,,0
14400,2920,dup_Color,3,light,light,,,,light,,0,text,,,,,,,,,,,,0
14401,2920,dup_Color,4,other,other,,,,other,,20,text,,,,,,,,,,,,0
14460,2926,dup_CompReligiousPractice,2,no,no,,,,no,,0,,,,,,,,,,,,,0
14461,2926,dup_CompReligiousPractice,1,yes,yes,,,,yes,,0,,,,,,,,,,,,,0
14462,2927,dup_ReligionComp,10,Christian - Churches of Christ ,,,,,,,0,,,,,,,,,,,,,0
14463,2927,dup_ReligionComp,11,Christian - Congregational,,,,,,,0,,,,,,,,,,,,,0
14464,2927,dup_ReligionComp,12,Christian - Episcopalian,,,,,,,0,,,,,,,,,,,,,0
14465,2927,dup_ReligionComp,13,Christian - Jehovah's Witnesses ,,,,,,,0,,,,,,,,,,,,,0
14466,2927,dup_ReligionComp,14,Christian - Judaism ,,,,,,,0,,,,,,,,,,,,,0
14467,2927,dup_ReligionComp,15,Christian - Latter-day Saints/Mormon ,,,,,,,0,,,,,,,,,,,,,0
14468,2927,dup_ReligionComp,16,Christian - Lutheran ,,,,,,,0,,,,,,,,,,,,,0
14469,2927,dup_ReligionComp,17,Christian - Methodist ,,,,,,,0,,,,,,,,,,,,,0
14470,2927,dup_ReligionComp,18,Christian - Other,,,,,,,0,,,,,,,,,,,,,0
14471,2927,dup_ReligionComp,19,Christian - Pentecostal,,,,,,,0,,,,,,,,,,,,,0
14472,2927,dup_ReligionComp,20,Christian - Presbyterian ,,,,,,,0,,,,,,,,,,,,,0
14473,2927,dup_ReligionComp,21,Christian - United Church of Christ ,,,,,,,0,,,,,,,,,,,,,0
14474,2927,dup_ReligionComp,22,Christian - Wesleyan ,,,,,,,0,,,,,,,,,,,,,0
14475,2927,dup_ReligionComp,23,Deist ,,,,,,,0,,,,,,,,,,,,,0
14476,2927,dup_ReligionComp,24,Eckankar,,,,,,,0,,,,,,,,,,,,,0
14477,2927,dup_ReligionComp,25,Hinduism ,,,,,,,0,,,,,,,,,,,,,0
14478,2927,dup_ReligionComp,26,Humanist ,,,,,,,0,,,,,,,,,,,,,0
14479,2927,dup_ReligionComp,27,Islam ,,,,,,,0,,,,,,,,,,,,,0
14480,2927,dup_ReligionComp,28,Judaism ,,,,,,,0,,,,,,,,,,,,,0
14481,2927,dup_ReligionComp,29,Native American Religion ,,,,,,,0,,,,,,,,,,,,,0
14482,2927,dup_ReligionComp,30,New Age ,,,,,,,0,,,,,,,,,,,,,0
14483,2927,dup_ReligionComp,31,Nonreligious/Secular ,,,,,,,0,,,,,,,,,,,,,0
14484,2927,dup_ReligionComp,32,Scientology ,,,,,,,0,,,,,,,,,,,,,0
14485,2927,dup_ReligionComp,33,Sikhism ,,,,,,,0,,,,,,,,,,,,,0
14486,2927,dup_ReligionComp,34,Spiritualist ,,,,,,,0,,,,,,,,,,,,,0
14487,2927,dup_ReligionComp,35,Taoist ,,,,,,,0,,,,,,,,,,,,,0
14488,2927,dup_ReligionComp,36,Unitarian Universalist ,,,,,,,0,,,,,,,,,,,,,0
14489,2927,dup_ReligionComp,37,Wiccan/Pagan/Druid ,,,,,,,0,,,,,,,,,,,,,0
14490,2927,dup_ReligionComp,38,Other,,,,,,,0,,,,,,,,,,,,,0
14491,2927,dup_ReligionComp,1,Agnostic ,,,,,Agnostic ,,0,,,,,,,,,,,,,0
14492,2927,dup_ReligionComp,2,Atheist ,,,,,,,0,,,,,,,,,,,,,0
14493,2927,dup_ReligionComp,3,Baha'i ,,,,,,,0,,,,,,,,,,,,,0
14494,2927,dup_ReligionComp,4,Buddhism ,,,,,,,0,,,,,,,,,,,,,0
14495,2927,dup_ReligionComp,5,Christian - Anglican ,,,,,,,0,,,,,,,,,,,,,0
14496,2927,dup_ReligionComp,6,Christian - Assemblies of God ,,,,,,,0,,,,,,,,,,,,,0
15189,2975,dup_EmployGrade,13,14,14,,,,14,,0,text,,,,,,,,,,,,0
14497,2927,dup_ReligionComp,7,Christian - Baptist ,,,,,,,0,,,,,,,,,,,,,0
14498,2927,dup_ReligionComp,8,Christian - Catholic ,,,,,,,0,,,,,,,,,,,,,0
14499,2927,dup_ReligionComp,9,Christian - Charismatic ,,,,,,,0,,,,,,,,,,,,,0
14500,2928,dup_C_ID_Hispanic,2,no,no,,,,no,,0,,,,,,,,,,,,,0
14501,2928,dup_C_ID_Hispanic,3,yes,yes,,,,yes,,0,,,,,,,,,,,,,0
14502,2929,dup_edu_State,9,Florida,Florida,,,,FL,,0,,,,,,,,,,,,,0
14503,2929,dup_edu_State,29,New Hampshire,New Hampshire,,,,NH,,0,,,,,,,,,,,,,0
14504,2929,dup_edu_State,48,"Washington, D.C.",,,,,,,0,,,,,,,,,,,,,0
14505,2929,dup_edu_State,1,Alabama,Alabama,,,,AL,,0,,,,,,,,,,,,,0
14506,2929,dup_edu_State,2,Alaska,Alaska,,,,AK,,0,,,,,,,,,,,,,0
14507,2929,dup_edu_State,3,Arizona,Arizona,,,,AZ,,0,,,,,,,,,,,,,0
14508,2929,dup_edu_State,4,Arkansas,Arkansas,,,,AR,,0,,,,,,,,,,,,,0
14509,2929,dup_edu_State,5,California,California,,,,CA,,0,,,,,,,,,,,,,0
14510,2929,dup_edu_State,6,Colorado,Colorado,,,,CO,,0,,,,,,,,,,,,,0
14511,2929,dup_edu_State,7,Connecticut,Connecticut,,,,CT,,0,,,,,,,,,,,,,0
14512,2929,dup_edu_State,8,Delaware,Delaware,,,,DE,,0,,,,,,,,,,,,,0
14513,2929,dup_edu_State,10,Georgia,Georgia,,,,GA,,0,,,,,,,,,,,,,0
14514,2929,dup_edu_State,11,Hawaii,Hawaii,,,,HI,,0,,,,,,,,,,,,,0
14515,2929,dup_edu_State,12,Idaho,Idaho,,,,ID,,0,,,,,,,,,,,,,0
14516,2929,dup_edu_State,13,Illinois,Illinois,,,,IL,,0,,,,,,,,,,,,,0
14517,2929,dup_edu_State,14,Indiana,Indiana,,,,IN,,0,,,,,,,,,,,,,0
14518,2929,dup_edu_State,15,Iowa,Iowa,,,,IA,,0,,,,,,,,,,,,,0
14519,2929,dup_edu_State,16,Kansas,Kansas,,,,KS,,0,,,,,,,,,,,,,0
14520,2929,dup_edu_State,17,Kentucky,Kentucky,,,,KY,,0,,,,,,,,,,,,,0
14521,2929,dup_edu_State,18,Louisiana,Louisiana,,,,LA,,0,,,,,,,,,,,,,0
14522,2929,dup_edu_State,19,Maine,Maine,,,,ME,,0,,,,,,,,,,,,,0
14523,2929,dup_edu_State,20,Maryland,Maryland,,,,MD,,0,,,,,,,,,,,,,0
14524,2929,dup_edu_State,21,Massachusetts,Massachusetts,,,,MA,,0,,,,,,,,,,,,,0
14525,2929,dup_edu_State,22,Michigan,Michigan,,,,MI,,0,,,,,,,,,,,,,0
14526,2929,dup_edu_State,23,Minnesota,Minnesota,,,,MN,,0,,,,,,,,,,,,,0
14527,2929,dup_edu_State,24,Mississippi,Mississippi,,,,MS,,0,,,,,,,,,,,,,0
14528,2929,dup_edu_State,25,Missouri,Missouri,,,,MO,,0,,,,,,,,,,,,,0
14529,2929,dup_edu_State,26,Montana,Montana,,,,MT,,0,,,,,,,,,,,,,0
14530,2929,dup_edu_State,27,Nebraska,Nebraska,,,,NE,,0,,,,,,,,,,,,,0
14531,2929,dup_edu_State,28,Nevada,Nevada,,,,NV,,0,,,,,,,,,,,,,0
14532,2929,dup_edu_State,30,New Jersey,New Jersey,,,,NJ,,0,,,,,,,,,,,,,0
14533,2929,dup_edu_State,31,New Mexico,New Mexico,,,,NM,,0,,,,,,,,,,,,,0
14534,2929,dup_edu_State,32,New York,New York,,,,NY,,0,,,,,,,,,,,,,0
14535,2929,dup_edu_State,33,North Carolina,North Carolina,,,,NC,,0,,,,,,,,,,,,,0
14536,2929,dup_edu_State,34,North Dakota,North Dakota,,,,ND,,0,,,,,,,,,,,,,0
14537,2929,dup_edu_State,35,Ohio,Ohio,,,,OH,,0,,,,,,,,,,,,,0
14538,2929,dup_edu_State,36,Oklahoma,Oklahoma,,,,OK,,0,,,,,,,,,,,,,0
14539,2929,dup_edu_State,37,Oregon,Oregon,,,,OR,,0,,,,,,,,,,,,,0
14540,2929,dup_edu_State,38,Pennsylvania,Pennsylvania,,,,PA,,0,,,,,,,,,,,,,0
14541,2929,dup_edu_State,39,Rhode Island,Rhode Island,,,,RI,,0,,,,,,,,,,,,,0
14542,2929,dup_edu_State,40,South Carolina,South Carolina,,,,SC,,0,,,,,,,,,,,,,0
14543,2929,dup_edu_State,41,South Dakota,South Dakota,,,,SD,,0,,,,,,,,,,,,,0
14544,2929,dup_edu_State,42,Tennessee,Tennessee,,,,TN,,0,,,,,,,,,,,,,0
14545,2929,dup_edu_State,43,Texas,Texas,,,,TX,,0,,,,,,,,,,,,,0
14546,2929,dup_edu_State,44,Utah,Utah,,,,UT,,0,,,,,,,,,,,,,0
14547,2929,dup_edu_State,45,Vermont,Vermont,,,,VT,,0,,,,,,,,,,,,,0
14548,2929,dup_edu_State,46,Virginia,Virginia,,,,VA,,0,,,,,,,,,,,,,0
14549,2929,dup_edu_State,47,Washington,Washington,,,,WA,,0,,,,,,,,,,,,,0
14550,2929,dup_edu_State,49,West Virginia,West Virginia,,,,WV,,0,,,,,,,,,,,,,0
14551,2929,dup_edu_State,50,Wisconsin,Wisconsin,,,,WI,,0,,,,,,,,,,,,,0
14552,2929,dup_edu_State,51,Wyoming,Wyoming,,,,WY,,0,,,,,,,,,,,,,0
14555,2932,dup_Disability,1,aPhysicalDisability,a physical disability,,,,aPhysicalDisability,,0,text,,,,,,,,,,,,0
14557,2932,dup_Disability,0,noDisability,no disability,,,,noDisability,,0,text,,,,,,,,,,,,0
14558,2933,dup_nationalityPaternalParentOne,16,Azerbaijan,Azerbaijan,,,,Azerbaijan,,0,,,,,,,,,,,,,0
14559,2933,dup_nationalityPaternalParentOne,17,BahamasThe,"Bahamas, The",,,,BahamasThe,,0,,,,,,,,,,,,,0
14560,2933,dup_nationalityPaternalParentOne,18,Bahrain,Bahrain,,,,Bahrain,,0,,,,,,,,,,,,,0
14561,2933,dup_nationalityPaternalParentOne,19,Bangladesh,Bangladesh,,,,Bangladesh,,0,,,,,,,,,,,,,0
14562,2933,dup_nationalityPaternalParentOne,20,Barbados,Barbados,,,,Barbados,,0,,,,,,,,,,,,,0
14563,2933,dup_nationalityPaternalParentOne,21,Belarus,Belarus,,,,Belarus,,0,,,,,,,,,,,,,0
14564,2933,dup_nationalityPaternalParentOne,22,Belgium,Belgium,,,,Belgium,,0,,,,,,,,,,,,,0
14565,2933,dup_nationalityPaternalParentOne,23,Belize,Belize,,,,Belize,,0,,,,,,,,,,,,,0
14566,2933,dup_nationalityPaternalParentOne,24,Benin,Benin,,,,Benin,,0,,,,,,,,,,,,,0
14567,2933,dup_nationalityPaternalParentOne,25,Bermuda,Bermuda,,,,Bermuda,,0,,,,,,,,,,,,,0
14568,2933,dup_nationalityPaternalParentOne,26,Bhutan,Bhutan,,,,Bhutan,,0,,,,,,,,,,,,,0
14569,2933,dup_nationalityPaternalParentOne,27,Bolivia,Bolivia,,,,Bolivia,,0,,,,,,,,,,,,,0
14629,2933,dup_nationalityPaternalParentOne,87,Honduras,Honduras,,,,Honduras,,0,,,,,,,,,,,,,0
14570,2933,dup_nationalityPaternalParentOne,28,BosniaandHerzegovina,Bosnia and Herzegovina,,,,BosniaandHerzegovina,,0,,,,,,,,,,,,,0
14571,2933,dup_nationalityPaternalParentOne,29,Botswana,Botswana,,,,Botswana,,0,,,,,,,,,,,,,0
14572,2933,dup_nationalityPaternalParentOne,30,Brazil,Brazil,,,,Brazil,,0,,,,,,,,,,,,,0
14573,2933,dup_nationalityPaternalParentOne,31,Brunei,Brunei,,,,Brunei,,0,,,,,,,,,,,,,0
14574,2933,dup_nationalityPaternalParentOne,32,Bulgaria,Bulgaria,,,,Bulgaria,,0,,,,,,,,,,,,,0
14575,2933,dup_nationalityPaternalParentOne,33,BurkinaFaso,Burkina Faso,,,,BurkinaFaso,,0,,,,,,,,,,,,,0
14576,2933,dup_nationalityPaternalParentOne,34,Burundi,Burundi,,,,Burundi,,0,,,,,,,,,,,,,0
14577,2933,dup_nationalityPaternalParentOne,35,Cambodia,Cambodia,,,,Cambodia,,0,,,,,,,,,,,,,0
14578,2933,dup_nationalityPaternalParentOne,36,Cameroon,Cameroon,,,,Cameroon,,0,,,,,,,,,,,,,0
14579,2933,dup_nationalityPaternalParentOne,37,Canada,Canada,,,,Canada,,0,,,,,,,,,,,,,0
14580,2933,dup_nationalityPaternalParentOne,38,CapeVerde,Cape Verde,,,,CapeVerde,,0,,,,,,,,,,,,,0
14581,2933,dup_nationalityPaternalParentOne,39,CaymanIslands,Cayman Islands,,,,CaymanIslands,,0,,,,,,,,,,,,,0
14582,2933,dup_nationalityPaternalParentOne,40,CentralAfricanRepublic,Central African Republic,,,,CentralAfricanRepublic,,0,,,,,,,,,,,,,0
14583,2933,dup_nationalityPaternalParentOne,41,Chad,Chad,,,,Chad,,0,,,,,,,,,,,,,0
14584,2933,dup_nationalityPaternalParentOne,42,ChannelIslands,Channel Islands,,,,ChannelIslands,,0,,,,,,,,,,,,,0
14585,2933,dup_nationalityPaternalParentOne,43,Chile,Chile,,,,Chile,,0,,,,,,,,,,,,,0
14586,2933,dup_nationalityPaternalParentOne,44,China,China,,,,China,,0,,,,,,,,,,,,,0
14587,2933,dup_nationalityPaternalParentOne,45,Colombia,Colombia,,,,Colombia,,0,,,,,,,,,,,,,0
14588,2933,dup_nationalityPaternalParentOne,46,Comoros,Comoros,,,,Comoros,,0,,,,,,,,,,,,,0
14589,2933,dup_nationalityPaternalParentOne,47,CongoDemRep,"Congo, Dem. Rep.",,,,CongoDemRep,,0,,,,,,,,,,,,,0
14590,2933,dup_nationalityPaternalParentOne,48,CongoRep,"Congo, Rep.",,,,CongoRep,,0,,,,,,,,,,,,,0
14591,2933,dup_nationalityPaternalParentOne,49,CostaRica,Costa Rica,,,,CostaRica,,0,,,,,,,,,,,,,0
14592,2933,dup_nationalityPaternalParentOne,50,Coted'Ivoire,Cote d'Ivoire,,,,Coted'Ivoire,,0,,,,,,,,,,,,,0
14593,2933,dup_nationalityPaternalParentOne,51,Croatia,Croatia,,,,Croatia,,0,,,,,,,,,,,,,0
14594,2933,dup_nationalityPaternalParentOne,52,Cuba,Cuba,,,,Cuba,,0,,,,,,,,,,,,,0
14595,2933,dup_nationalityPaternalParentOne,53,Cyprus,Cyprus,,,,Cyprus,,0,,,,,,,,,,,,,0
14596,2933,dup_nationalityPaternalParentOne,54,CzechRepublic,Czech Republic,,,,CzechRepublic,,0,,,,,,,,,,,,,0
14597,2933,dup_nationalityPaternalParentOne,55,Denmark,Denmark,,,,Denmark,,0,,,,,,,,,,,,,0
14598,2933,dup_nationalityPaternalParentOne,56,Djibouti,Djibouti,,,,Djibouti,,0,,,,,,,,,,,,,0
14599,2933,dup_nationalityPaternalParentOne,57,Dominica,Dominica,,,,Dominica,,0,,,,,,,,,,,,,0
14600,2933,dup_nationalityPaternalParentOne,58,DominicanRepublic,Dominican Republic,,,,DominicanRepublic,,0,,,,,,,,,,,,,0
14601,2933,dup_nationalityPaternalParentOne,59,Ecuador,Ecuador,,,,Ecuador,,0,,,,,,,,,,,,,0
14602,2933,dup_nationalityPaternalParentOne,60,EgyptArabRep,"Egypt, Arab Rep.",,,,EgyptArabRep,,0,,,,,,,,,,,,,0
14603,2933,dup_nationalityPaternalParentOne,61,ElSalvador,El Salvador,,,,ElSalvador,,0,,,,,,,,,,,,,0
14604,2933,dup_nationalityPaternalParentOne,62,EquatorialGuinea,Equatorial Guinea,,,,EquatorialGuinea,,0,,,,,,,,,,,,,0
14605,2933,dup_nationalityPaternalParentOne,63,Eritrea,Eritrea,,,,Eritrea,,0,,,,,,,,,,,,,0
14606,2933,dup_nationalityPaternalParentOne,64,Estonia,Estonia,,,,Estonia,,0,,,,,,,,,,,,,0
14607,2933,dup_nationalityPaternalParentOne,65,Ethiopia,Ethiopia,,,,Ethiopia,,0,,,,,,,,,,,,,0
14608,2933,dup_nationalityPaternalParentOne,66,FaeroeIslands,Faeroe Islands,,,,FaeroeIslands,,0,,,,,,,,,,,,,0
14609,2933,dup_nationalityPaternalParentOne,67,Fiji,Fiji,,,,Fiji,,0,,,,,,,,,,,,,0
14610,2933,dup_nationalityPaternalParentOne,68,Finland,Finland,,,,Finland,,0,,,,,,,,,,,,,0
14611,2933,dup_nationalityPaternalParentOne,69,France,France,,,,France,,0,,,,,,,,,,,,,0
14612,2933,dup_nationalityPaternalParentOne,70,FrenchGuiana,French Guiana,,,,FrenchGuiana,,0,,,,,,,,,,,,,0
14613,2933,dup_nationalityPaternalParentOne,71,FrenchPolynesia,French Polynesia,,,,FrenchPolynesia,,0,,,,,,,,,,,,,0
14614,2933,dup_nationalityPaternalParentOne,72,Gabon,Gabon,,,,Gabon,,0,,,,,,,,,,,,,0
14615,2933,dup_nationalityPaternalParentOne,73,GambiaThe,"Gambia, The",,,,GambiaThe,,0,,,,,,,,,,,,,0
14616,2933,dup_nationalityPaternalParentOne,74,Georgia,Georgia,,,,Georgia,,0,,,,,,,,,,,,,0
14617,2933,dup_nationalityPaternalParentOne,75,Germany,Germany,,,,Germany,,0,,,,,,,,,,,,,0
14618,2933,dup_nationalityPaternalParentOne,76,Ghana,Ghana,,,,Ghana,,0,,,,,,,,,,,,,0
14619,2933,dup_nationalityPaternalParentOne,77,Greece,Greece,,,,Greece,,0,,,,,,,,,,,,,0
14620,2933,dup_nationalityPaternalParentOne,78,Greenland,Greenland,,,,Greenland,,0,,,,,,,,,,,,,0
14621,2933,dup_nationalityPaternalParentOne,79,Grenada,Grenada,,,,Grenada,,0,,,,,,,,,,,,,0
14622,2933,dup_nationalityPaternalParentOne,80,Guadeloupe,Guadeloupe,,,,Guadeloupe,,0,,,,,,,,,,,,,0
14623,2933,dup_nationalityPaternalParentOne,81,Guam,Guam,,,,Guam,,0,,,,,,,,,,,,,0
14624,2933,dup_nationalityPaternalParentOne,82,Guatemala,Guatemala,,,,Guatemala,,0,,,,,,,,,,,,,0
14625,2933,dup_nationalityPaternalParentOne,83,Guinea,Guinea,,,,Guinea,,0,,,,,,,,,,,,,0
14626,2933,dup_nationalityPaternalParentOne,84,Guinea_Bissau,Guinea-Bissau,,,,Guinea_Bissau,,0,,,,,,,,,,,,,0
14627,2933,dup_nationalityPaternalParentOne,85,Guyana,Guyana,,,,Guyana,,0,,,,,,,,,,,,,0
14628,2933,dup_nationalityPaternalParentOne,86,Haiti,Haiti,,,,Haiti,,0,,,,,,,,,,,,,0
14630,2933,dup_nationalityPaternalParentOne,88,HongKongChina,"Hong Kong, China",,,,HongKongChina,,0,,,,,,,,,,,,,0
14631,2933,dup_nationalityPaternalParentOne,89,Hungary,Hungary,,,,Hungary,,0,,,,,,,,,,,,,0
14632,2933,dup_nationalityPaternalParentOne,90,Iceland,Iceland,,,,Iceland,,0,,,,,,,,,,,,,0
14633,2933,dup_nationalityPaternalParentOne,91,India,India,,,,India,,0,,,,,,,,,,,,,0
14634,2933,dup_nationalityPaternalParentOne,92,Indonesia,Indonesia,,,,Indonesia,,0,,,,,,,,,,,,,0
14635,2933,dup_nationalityPaternalParentOne,93,IranIslamicRep,"Iran, Islamic Rep.",,,,IranIslamicRep,,0,,,,,,,,,,,,,0
14636,2933,dup_nationalityPaternalParentOne,94,Iraq,Iraq,,,,Iraq,,0,,,,,,,,,,,,,0
14637,2933,dup_nationalityPaternalParentOne,95,Ireland,Ireland,,,,Ireland,,0,,,,,,,,,,,,,0
14638,2933,dup_nationalityPaternalParentOne,96,IsleofMan,Isle of Man,,,,IsleofMan,,0,,,,,,,,,,,,,0
14639,2933,dup_nationalityPaternalParentOne,97,Israel,Israel,,,,Israel,,0,,,,,,,,,,,,,0
14640,2933,dup_nationalityPaternalParentOne,98,Italy,Italy,,,,Italy,,0,,,,,,,,,,,,,0
14641,2933,dup_nationalityPaternalParentOne,99,Jamaica,Jamaica,,,,Jamaica,,0,,,,,,,,,,,,,0
14642,2933,dup_nationalityPaternalParentOne,100,Japan,Japan,,,,Japan,,0,,,,,,,,,,,,,0
14643,2933,dup_nationalityPaternalParentOne,101,Jordan,Jordan,,,,Jordan,,0,,,,,,,,,,,,,0
14644,2933,dup_nationalityPaternalParentOne,102,Kazakhstan,Kazakhstan,,,,Kazakhstan,,0,,,,,,,,,,,,,0
14645,2933,dup_nationalityPaternalParentOne,103,Kenya,Kenya,,,,Kenya,,0,,,,,,,,,,,,,0
14646,2933,dup_nationalityPaternalParentOne,104,Kiribati,Kiribati,,,,Kiribati,,0,,,,,,,,,,,,,0
14647,2933,dup_nationalityPaternalParentOne,105,KoreaDemRep,"Korea, Dem. Rep.",,,,KoreaDemRep,,0,,,,,,,,,,,,,0
14648,2933,dup_nationalityPaternalParentOne,106,KoreaRep,"Korea, Rep.",,,,KoreaRep,,0,,,,,,,,,,,,,0
14649,2933,dup_nationalityPaternalParentOne,107,Kuwait,Kuwait,,,,Kuwait,,0,,,,,,,,,,,,,0
14650,2933,dup_nationalityPaternalParentOne,108,KyrgyzRepublic,Kyrgyz Republic,,,,KyrgyzRepublic,,0,,,,,,,,,,,,,0
14651,2933,dup_nationalityPaternalParentOne,109,LaoPDR,Lao PDR,,,,LaoPDR,,0,,,,,,,,,,,,,0
14652,2933,dup_nationalityPaternalParentOne,110,Latvia,Latvia,,,,Latvia,,0,,,,,,,,,,,,,0
14653,2933,dup_nationalityPaternalParentOne,111,Lebanon,Lebanon,,,,Lebanon,,0,,,,,,,,,,,,,0
14654,2933,dup_nationalityPaternalParentOne,112,Lesotho,Lesotho,,,,Lesotho,,0,,,,,,,,,,,,,0
14655,2933,dup_nationalityPaternalParentOne,113,Liberia,Liberia,,,,Liberia,,0,,,,,,,,,,,,,0
14656,2933,dup_nationalityPaternalParentOne,114,Libya,Libya,,,,Libya,,0,,,,,,,,,,,,,0
14657,2933,dup_nationalityPaternalParentOne,115,Liechtenstein,Liechtenstein,,,,Liechtenstein,,0,,,,,,,,,,,,,0
14658,2933,dup_nationalityPaternalParentOne,116,Lithuania,Lithuania,,,,Lithuania,,0,,,,,,,,,,,,,0
14659,2933,dup_nationalityPaternalParentOne,117,Luxembourg,Luxembourg,,,,Luxembourg,,0,,,,,,,,,,,,,0
14660,2933,dup_nationalityPaternalParentOne,118,Macao,Macao,,,,Macao,,0,,,,,,,,,,,,,0
14661,2933,dup_nationalityPaternalParentOne,119,MacedoniaFYR,"Macedonia, FYR",,,,MacedoniaFYR,,0,,,,,,,,,,,,,0
14662,2933,dup_nationalityPaternalParentOne,120,Madagascar,Madagascar,,,,Madagascar,,0,,,,,,,,,,,,,0
14663,2933,dup_nationalityPaternalParentOne,121,Malawi,Malawi,,,,Malawi,,0,,,,,,,,,,,,,0
14664,2933,dup_nationalityPaternalParentOne,122,Malaysia,Malaysia,,,,Malaysia,,0,,,,,,,,,,,,,0
14665,2933,dup_nationalityPaternalParentOne,123,Maldives,Maldives,,,,Maldives,,0,,,,,,,,,,,,,0
14666,2933,dup_nationalityPaternalParentOne,124,Mali,Mali,,,,Mali,,0,,,,,,,,,,,,,0
14667,2933,dup_nationalityPaternalParentOne,125,Malta,Malta,,,,Malta,,0,,,,,,,,,,,,,0
14668,2933,dup_nationalityPaternalParentOne,126,MarshallIslands,Marshall Islands,,,,MarshallIslands,,0,,,,,,,,,,,,,0
14669,2933,dup_nationalityPaternalParentOne,127,Martinique,Martinique,,,,Martinique,,0,,,,,,,,,,,,,0
14670,2933,dup_nationalityPaternalParentOne,128,Mauritania,Mauritania,,,,Mauritania,,0,,,,,,,,,,,,,0
14671,2933,dup_nationalityPaternalParentOne,129,Mauritius,Mauritius,,,,Mauritius,,0,,,,,,,,,,,,,0
14672,2933,dup_nationalityPaternalParentOne,130,Mayotte,Mayotte,,,,Mayotte,,0,,,,,,,,,,,,,0
14673,2933,dup_nationalityPaternalParentOne,131,Mexico,Mexico,,,,Mexico,,0,,,,,,,,,,,,,0
14674,2933,dup_nationalityPaternalParentOne,132,MicronesiaFedSts,"Micronesia, Fed. Sts.",,,,MicronesiaFedSts,,0,,,,,,,,,,,,,0
14675,2933,dup_nationalityPaternalParentOne,135,Mongolia,Mongolia,,,,Mongolia,,0,,,,,,,,,,,,,0
14676,2933,dup_nationalityPaternalParentOne,136,Morocco,Morocco,,,,Morocco,,0,,,,,,,,,,,,,0
14677,2933,dup_nationalityPaternalParentOne,137,Mozambique,Mozambique,,,,Mozambique,,0,,,,,,,,,,,,,0
14678,2933,dup_nationalityPaternalParentOne,138,Myanmar,Myanmar,,,,Myanmar,,0,,,,,,,,,,,,,0
14679,2933,dup_nationalityPaternalParentOne,139,Namibia,Namibia,,,,Namibia,,0,,,,,,,,,,,,,0
14680,2933,dup_nationalityPaternalParentOne,141,Nepal,Nepal,,,,Nepal,,0,,,,,,,,,,,,,0
14681,2933,dup_nationalityPaternalParentOne,142,Netherlands,Netherlands,,,,Netherlands,,0,,,,,,,,,,,,,0
14682,2933,dup_nationalityPaternalParentOne,143,NetherlandsAntilles,Netherlands Antilles,,,,NetherlandsAntilles,,0,,,,,,,,,,,,,0
14683,2933,dup_nationalityPaternalParentOne,144,NewCaledonia,New Caledonia,,,,NewCaledonia,,0,,,,,,,,,,,,,0
14684,2933,dup_nationalityPaternalParentOne,145,NewZealand,New Zealand,,,,NewZealand,,0,,,,,,,,,,,,,0
14685,2933,dup_nationalityPaternalParentOne,146,Nicaragua,Nicaragua,,,,Nicaragua,,0,,,,,,,,,,,,,0
14686,2933,dup_nationalityPaternalParentOne,147,Niger,Niger,,,,Niger,,0,,,,,,,,,,,,,0
14687,2933,dup_nationalityPaternalParentOne,148,Nigeria,Nigeria,,,,Nigeria,,0,,,,,,,,,,,,,0
14688,2933,dup_nationalityPaternalParentOne,149,NorthernMarianaIslands,Northern Mariana Islands,,,,NorthernMarianaIslands,,0,,,,,,,,,,,,,0
14689,2933,dup_nationalityPaternalParentOne,150,Norway,Norway,,,,Norway,,0,,,,,,,,,,,,,0
14690,2933,dup_nationalityPaternalParentOne,151,Oman,Oman,,,,Oman,,0,,,,,,,,,,,,,0
14691,2933,dup_nationalityPaternalParentOne,152,Pakistan,Pakistan,,,,Pakistan,,0,,,,,,,,,,,,,0
14692,2933,dup_nationalityPaternalParentOne,153,Palau,Palau,,,,Palau,,0,,,,,,,,,,,,,0
14693,2933,dup_nationalityPaternalParentOne,154,Panama,Panama,,,,Panama,,0,,,,,,,,,,,,,0
14694,2933,dup_nationalityPaternalParentOne,155,PapuaNewGuinea,Papua New Guinea,,,,PapuaNewGuinea,,0,,,,,,,,,,,,,0
14695,2933,dup_nationalityPaternalParentOne,156,Paraguay,Paraguay,,,,Paraguay,,0,,,,,,,,,,,,,0
14696,2933,dup_nationalityPaternalParentOne,157,Peru,Peru,,,,Peru,,0,,,,,,,,,,,,,0
14697,2933,dup_nationalityPaternalParentOne,158,Philippines,Philippines,,,,Philippines,,0,,,,,,,,,,,,,0
